Mat	Red
433.8085632	472.2857056
428.7879333	519.0070801
427.5857239	512.8571167
498.7705994	591.7647095
519.9874878	651.25
412.8103027	464.1269836
487.7000122	532.7272949
422.0625	522.5
423.8169861	470.7999878
450.6785583	517.1428833
412.2255859	456.2790833
439.4153748	536.9230957
468.1897583	641.5384521
479.0687561	631.666687
472.6749878	565
421.9624939	443.6538391
428.959259	466.6666565
422.8422241	527.111084
413.8346252	480.7692261
444.9353027	555.2941284
525.3676758	656.4705811
376.0142822	390
519.9257813	627.0968018
467.8638306	575.7446899
435.7753601	524.6445313
407.7349854	453
428.4214172	432.8571472
520.039978	617.333313
428.1737976	495.7142944
411.3923035	481.5384521
602.2729492	714.7838135
466.1275635	645.3543091
452.7315674	600
504.6615295	707.6923218
435.7406006	506.9172974
464.3833313	595
446.4393005	477.8571472
556.7706299	689.7825928
528.6130371	633.9130249
409.9111023	442.222229
453.1307678	667.6923218
393.4500122	428
447.9689636	577.9310303
393.6960144	350.3999939
460.9115295	595.3846436
462.3999939	567.777771
549.1434937	715.6521606
428.7782593	503.4782715
537.9771729	644.5714111
494.0923157	575.3846436
448.4432373	556.7567749
444.3833313	580
426.0333252	431.6666565
430.0400085	593.333313
477.7826233	590.4347534
418.7882385	551.7647095
446.0249939	545.833313
445.0695801	553.043457
505.8607788	661.9607544
438.1319885	504.7999878
441.3896484	504.1379395
434.3818054	454.5454407
427.8243103	476.216217
422.6785583	570
422.6350708	410.3896179
444.5692444	484.615387
420.5357056	452.8571472
471.494751	527.3684082
483.8423157	640
467.4230652	609.2307739
451.9825134	534.3689575
491.6820374	615.8974609
439.4615479	561.5384521
578.7540283	635.5999756
476.3461609	623.8461304
496.8106995	697.8571167
431.8800049	475.777771
460.8666687	588.888916
427.6727295	549.0908813
447.0440063	532
443.0441284	583.5294189
455.552948	611.7647095
442.3208313	537.638916
487.6625061	520
422.8627319	470.1818237
425.453064	504.4898071
421.6617737	458.8235168
468.9733276	538.666687
429.3189087	490.5405273
424.594635	500.7142944
435.045166	506.4515991
533.7999878	693.8461304
424.6155701	459.4805298
462.9753113	579.4074097
523.4222412	684.444458
449.0941162	482.3529358
383.0888977	475.555542
423.6092529	504.444458
449.2588196	535.8823242
427.0934753	493.9130554
628.0073242	728.2926636
432.791748	524.9586792
503.0027771	600.555542
521.3209839	624.1975098
446.5819397	579.444458
513.0974121	636.4102783
405.6103516	483.4482727
472.5769348	621.5384521
429.2765198	486.6087036
407.6499939	427.1428528
429.4546509	470.4651184
397.2250061	409
431.3042908	453.7142944
533.1357422	564.2857056
502.7555542	674.222229
435.2834778	483.9370117
414.7181702	499.0909119
437.4583435	523.333313
430.7302246	530.2325439
442.0107727	488.431366
431.6805115	514.2373047
428.8363647	567.2727051
445.0886841	519.2453003
449.2072754	517.0040283
773.8200073	820
756.4105225	858.1052856
696.6985474	788.8571167
431.5643005	575.7142944
514.1659546	631.0638428
487.0307617	550.7692261
779.2384644	870.1538696
466.8634949	593.0158691
532.1671143	628.8571167
616.4818115	732.1212158
469.8421326	538.5714111
451.0882874	553.1914673
433.4715576	521.4226074
632.8102417	773.8461304
654.6062622	760.625
527.2740479	650.7407227
680.5025024	794.75
832.8040161	897.4193726
451.5818176	500.9090881
527.0712891	646.0465088
499.1499939	627.3912964
435.7727966	511.2000122
419.7978821	481.2765808
434.5544739	508.9430847
449.7999878	500
412.5772705	434.5454407
692.6500244	811.4285889
427.0717163	495.1515198
425.7250061	476.6666565
439.454895	516.9818115
455.4736938	543.1578979
442.4185791	513.1428833
461.5847473	602.8813477
452.0537109	521.4893799
430.3217468	461.6956482
427.321106	507.7064209
461.6011353	559.5505371
432.9473267	477.6343994
435.8581543	494.6938782
432.928009	494.7999878
450.4147034	533.2352905
426.7146912	504.7457581
435.8569336	480.4615479
433.1300049	480.7999878
439.6133423	464.6666565
422.73703	485.555542
433.7123108	505.384613
419.5888977	516.666687
412.8155518	485.3333435
422.9224548	486.9387817
420.7478333	514.7825928
441.6011353	562.9885254
509.1000061	649.333313
479.1790161	596.6433716
423.7260742	478.2608643
441.0380859	518.2142944
441.1482849	471.0344849
543.2000122	665.208313
441.1551819	511.7241516
525.8052368	548.4210815
428.2359924	499.2000122
479.1900024	652
412.256958	479.1666565
433.2160034	516.7999878
459.5823669	543.5294189
425.4934692	471.7391357
477.2758484	551.7241211
431.2442932	499.240509
512.8400269	595
432.8298645	506.8656616
493.7055664	595.555542
425.7420959	410.5263062
425.7705994	512.5490112
393.0117798	514.1176758
420.2582397	489.6703186
425.0938721	475.9183655
428.3153992	497.6923218
420.230957	521.4285889
416.7781982	481.7948608
424.6219177	479.4520569
415.7662048	502.7026978
413.7115479	408.4615479
392.7304382	417.3912964
419.6499939	441.1111145
401.8638916	457.777771
432.5386353	502.2727356
402.0032349	431.612915
420.946167	436.4102478
414.9723511	454.4680786
411.7390137	451.9512329
401.9166565	451.1111145
412.2600098	426
434.8944397	564.444458
432.5328674	486.0274048
420.5540466	489.1891785
445.0833435	505
380.2666626	427.5
426.2000122	482.0512695
426.9776001	486.5517273
425.3374939	478.3333435
418.0210571	482.1052551
447.8933411	529.333313
409.6458435	493.3333435
423.519989	514.666687
424.3470459	435.8823547
428.3782654	461.7391357
390.1000061	452
467.2814941	575.1851807
592.5264893	702.3529663
432.0839844	498.9743652
546.9400024	681.5999756
427.6163635	475.4787903
408.0035706	462.8571472
407.9395752	438.3333435
420.2336426	453.8052979
447.4596252	529.6153564
401.5434875	428.6956482
411.6918335	450.6122437
444.5058899	531.1764526
388.3800049	478
414.8999939	423.6363525
552.2235107	627.0588379
406.5260925	442.6087036
424.1491089	478.75
405.5466614	468.6666565
422.8963013	517.777771
409.2185059	509.6296387
442.9559937	501.6000061
431.8842163	474.7368469
433.3597107	471.9403076
464.5047607	429.5238037
454.6833191	580
416.2883606	470.6976624
433.1463623	572.7536011
424.9105225	470.5263062
448.078949	555.7894897
484.7709656	599.3548584
439.078949	505.2631531
432.862854	445.1428528
463.3366699	506
423.3693542	487.9354858
437.382843	495.4285583
451.3791809	564.166687
422.3926697	468.2568665
589.4000244	698.9041138
417.387085	579.3548584
427.4371033	559.1752319
419.0426331	505.2459106
482.7666626	621.055542
416.7460632	497.6315918
428.25	538.125
440.1091003	492.7272644
409.006073	500.6060486
422.0055542	500.7407532
421.3814697	478.5185242
419.8519897	454.7999878
446.6869507	587.8261108
441.0644531	518.222229
395.3500061	472
439.1148071	480
459.1358643	501.1320801
448.2790833	539.5349121
459.9780579	522.4390259
391.3541565	442.5
419.3925781	420
424.6333313	427.8787842
408.9836731	506.1224365
434.9571533	482.8571472
422.384613	470.7692261
424.7692261	395.384613
419.552948	458.8235168
434.0678101	509.4915161
397.6558838	442.9411621
510.0050049	598
647.6566162	723.8554077
530.4954224	682.5287476
411.7538452	472.3076782
520.9697266	700.6060791
643.1937256	771.25
404.5703735	480.7407532
401.6900024	423
425.3972473	493.4246521
431.8908997	520.6060791
461.1105347	605.2631836
496.2940369	618.0952148
529.2533569	698.666687
401.4964294	472.1428528
427.4684143	502.6315918
451.8031616	518.888916
478.5866699	581.333313
435.7083435	518.888916
404.4958191	468.3333435
457.8695679	592.1738892
462.3727417	525.4545288
411.9052734	477.8947449
450.4883728	593.9534912
417.3651123	492.558136
616.4341431	684.3902588
419.7069092	494.4827576
422.8520813	456.8594971
437.5	486.25
477.1187439	521.25
443.7071533	600
439.3311157	499.555542
555.946167	676.9230957
503.8280945	600.2247314
539.4440918	605.1613159
489.941864	621.8604736
447.197876	549.3616943
520.7985229	599.7014771
477.554718	561.5094604
475.2951355	588.7805176
770.6208496	860.833313
571.7657471	625.1677856
482.7120056	595.960022
409.7017212	493.7930908
486.4249878	636.111084
459.2764282	584.8780518
542.0071411	739.2857056
429.9589844	509.2307739
399.5827637	439.3103333
416.1363525	467.2727356
530.0050049	735
443.2250061	515
521.0999756	703.8095093
421.9874878	469.5
447.4608765	466.0869446
423.2387085	520
500.2545471	705.4545288
428.7675476	494.2105408
451.0348511	551.9266357
453.1891174	523.9130249
414.0078125	459.375
407.2999878	510.3999939
424.8083191	467.5
413.3181763	465.4545593
400.2179565	471.2820435
404.4512939	467.6923218
434.3736877	508.421051
418.3352966	495.2941284
406.0899963	460
427.9500122	464.2857056
464.8818054	595.4545288
413.740387	485.7692261
411.1517944	507.8571472
414.0260925	515.0310669
428.6759338	432.5925903
408.9744263	473.4883728
471.5	593.7142944
574.3800049	578
435.6775208	538.6516724
427.1091003	531.8181763
410.8868408	473.1578979
420.3374939	520
503.9176331	620
393.75	433.3333435
502.2166748	601.666687
429.4620361	483.3333435
503.9865417	650.5769043
518.7311401	618.4924927
413.7399902	470
482.1300049	555.333313
456.5868835	617.704895
386.8399963	466
483.2928467	598.5714111
504.7359009	628.7179565
514.1312256	675
436.8083191	455
697.0200195	824.7999878
529.3676758	615.2941284
581.4249878	736.0714111
546.7655029	673.7930908
701.3352661	920
524.9375	763.75
464.7692261	607.6923218
749.6777954	817.777771
549.0176392	670.5882568
465.5480042	584
412.6260986	466.0869446
409.4944458	368.8888855
425.3727417	480
520.5617065	662.9906616
726.8875122	819.166687
665.5922852	745.3846436
474.6933289	560
447.4700012	524
423.3999939	517.1428833
415.3999939	463.0769348
481.8842773	585.4285889
508.0515442	633.1958618
442.5	463.4146423
433.1405334	507.0270386
628.5438232	767.6190186
439.4069824	519.5349121
497.79599	630.7999878
499.3034363	607.5861816
431.3103333	502.0689697
545.7687378	660
417.0160828	425.6634216
425.4437866	478.3629761
499.0753174	592.7160645
429.1478882	462.5263062
436.3710632	455.2142944
508.7692261	672.3076782
415.7762756	480.1142883
405.1988831	401.6236267
420.807251	434.7368469
446.9903259	495.3781433
480.0458374	587.5
409.1202087	398.6281738
407.5271912	416.2280579
416.1000061	467.462677
418.647644	431.09375
497.7038574	632.3076782
431.1844177	481.5584412
423.9367065	468.4810181
538.6678467	607.8571167
447.6491394	535.1186523
424.1097412	449.911499
422.1520081	453.6000061
528.8272705	630.9091187
420.7113647	447.5449219
430.8752747	480.574707
415.4116516	431.262146
447.4487915	501.4634094
517.4661255	601.2903442
550.5	648.333313
418.2479553	475.1219482
428.9922791	507.9558105
444.6748657	496.6081848
428.3370361	433.3333435
456.2123718	485.1685486
429.6636353	453.0909119
441.1708374	502.7083435
439.7391663	488.1927795
452.0276489	487.3366699
425.4245605	429.3413086
450.1927795	495.3153076
427.5819702	463.7209167
406.2477722	405.777771
460.3444519	573.333313
418.3804932	456.6037598
419.895874	433.3884277
409.4047546	429.7619019
445.294281	464.2857056
411.5031128	434.375
424.4803467	442.0809326
419.2391357	431.0869446
491.7999878	567.0588379
438.1982117	473.0357056
412.4784241	438.8636475
485.9360046	554.4000244
517.4260864	587.8261108
421.1335144	454.7644043
422.9313354	461.1940308
429.9503174	472.0261536
443.9575195	486.1062012
574.0042725	709.7854004
441.5341797	507.4683533
491.4833374	573.333313
535.7080078	624
435.5704651	485
621.1201172	724.7337036
425.7329102	481.419342
424.1340027	404.8979492
447.263092	480.4761963
514.6541748	711.666687
420.2056274	419.7752686
411.0925293	450.1492615
492.1549988	594
421.4437561	487.3611145
407.7387695	476.9387817
441.2102356	493.8582764
421.9389954	460.3389893
512.9671631	621.1940308
429.9229431	466.4480896
418.3831787	462.9703064
417.9801025	453.1182861
399.0228882	439.1525574
454.4755249	558.5744629
514.18573	606.666687
402.6377258	406.6666565
504.3395691	569.2307739
421.8786316	447.92453
443.752594	505.378479
499.8529358	576.4705811
418.036438	431.7880859
468.2454529	538.1818237
431.5768738	464.6258545
409.15802	476.2962952
408.9703064	385.3465271
417.1178589	472.5
408.4867554	418.5542297
412.3930664	474.978363
415.7294006	443.8235168
399.304657	419.1397705
492.4608154	591.1340332
511.4787903	636.3636475
515.4536133	602.5454712
417.5098572	442.9577332
424.8808594	416.3829651
410.8614197	458.897644
575.4678955	698.3486328
414.9191589	431.8562927
426.8225708	473.4229431
437.7087708	537.1929932
457.8933411	602.666687
416.004303	467.7419434
404.4455566	427.4556274
410.0495605	418.2301025
437.9527588	503.4355774
415.1625977	404.7619019
422.6130371	465.2173767
399.5733948	388.4410706
415.0267029	432.0496826
416.4150085	484.2000122
429.8752747	484.7134705
534.6317139	666.758606
416.3469543	479.5270386
429.7352905	495.3676453
427.6280823	497.8082275
409.2379761	493.1645508
438.921051	490.1381531
435.9162598	501.5
433.7470703	482.6470642
427.1030579	476.836731
423.5299988	428.2857056
429.8237	472.0231323
519.0125122	652.5
422.681488	462.7922058
422.5845032	429.436615
418.4782715	505.7970886
435.7201233	498.4415588
410.3769226	505.9615479
453.6481018	563.2341919
440.5744934	498.163269
509.6684265	577.3684082
428.7698975	505.1612854
507	610.9091187
402.0743713	439.4871826
433.6816711	471.7159729
431.8109436	498.7809448
417.9292297	472.1025696
411.2336731	461.5724792
509.3127136	620
421.7568054	500.4545593
422.4755554	475.1111145
420.0100098	498.9473572
437.726532	495.5101929
549.09375	658.75
411.8237305	498.9830627
443.5057678	527.1153564
426.2269287	411.1538391
433.3661194	495.7827454
423.3641357	460.3030396
468.0705261	544.4813232
470.2983398	609
497.5400085	632
499.1666565	565.7142944
415.5385742	467.0866089
432.4305725	477.6165771
448.7652283	583.1884155
485.10672	616.8067017
397.8189697	399.3103333
491.4977417	600
419.741394	451.8965454
420.1234741	464
455.4102478	504.9572754
561.3905029	705.7142944
478.6833191	626.666687
442.1521606	548.9130249
478.4284973	622.2141724
474.0263062	605.2631836
520.0742798	634.8571167
435.813324	504.6666565
435.5175476	511.9083862
427.3687439	470.625
444.2836609	467.3469238
433.5473633	490
621.9210815	730.9533691
458.7717896	553.8461304
499.6669312	664.3548584
443.1480103	501.6000061
577.9302368	721.1764526
490.6499939	645
461.2666626	515
470.519989	606
465.1689758	548.2758789
713.7858887	754.0858765
668.4161377	777.666687
507.5333252	628.333313
460.1075439	514.3395996
440.6226807	491.4666748
476.9389038	611.111084
437.7697754	482.7907104
535.0368652	671.0526123
546.7597046	723.2835693
425.2407837	518.4210815
443.3108215	488.1080933
430.8742981	530.6286011
466.6826172	529.1304321
443.0100098	494
423.2105408	588.4210815
441.5499878	541.4285889
468.8671265	567.9091187
463.4205627	525.753418
428.6492615	460
443.7723999	517.5372925
449.0861511	560.9230957
423.3552551	479.4736938
438.319458	483.8888855
502.0441284	628.6274414
426.9790344	457.419342
421.6759949	501.2000122
418.0759583	466.8354492
438.5069885	506.9767456
423.1343384	461.4925232
421.2189941	422.0253296
446.6458435	537.708313
490.7634888	626.6087036
429.2590942	495
443.5540466	547.0270386
425.383728	526.2790527
441.673584	550.9434204
424.8959656	532.9293213
424.3713379	490.1910706
434.3158264	520.1265869
449.5365601	591.057373
422.7041016	502.1917725
430.5194702	472.7272644
438.4162903	510.8695679
440.9269714	527.6404419
405.2631531	460
408.9136353	509.0909119
